time, lat, lon, altitude, battery_min, acc_avg, acc_max, rollspeed_fused_max, pitchspeed_fused_max, yawspeed_fused_max, trigger_noisy_acc, trigger_gps_missed_beat
613459427.598953, -35.3608572, 149.1622717, 805.5, 57, 1.0039347588364496, 1.0039347588364496, 0.009865280240774155, 0.00020002666860818863, 0.00815922487527132, 1, 0
613459429.831403, -35.3609244, 149.1621998, 808.72, 56, 0.9915346690862604, 0.9915346690862604, 0.0010494396556168795, 0.0014731788542121649, 0.0056386408396065235, 0, 0
613459431.836228, -35.360981300000006, 149.16213879999998, 811.335, 56, 0.9997869701285143, 1.0019116727536415, 0.0012975644785910845, 0.00169847602955997, 0.008256003260612488, 0, 0
613459433.59975, -35.361048100000005, 149.16206695, 812.9549999999999, 55, 0.9986233136279168, 1.0032576937158268, 0.0002961987629532814, 0.001012592576444149, 0.004315413534641266, 0, 0
613459435.8362088, -35.3611251, 149.1619844, 812.82, 55, 0.9973464794142505, 0.9973464794142505, 0.005333279725164175, 0.0033410871401429176, 0.003220414509996772, 0, 0
613459437.598388, -35.36118215, 149.16192345, 812.545, 54, 1.0036798525260462, 1.0060785257622786, 0.017318861559033394, 0.011058557778596878, 0.004576544743031263, 0, 0
613459439.606675, -35.3612492, 149.161852, 813.53, 54, 0.998915893497678, 0.9991101040425925, 0.030233262106776237, 0.013426628895103931, 0.002871512668207288, 0, 0
613459441.602676, -35.36131625, 149.16178029999998, 816.255, 53, 1.0008746045470405, 1.003617955200085, 0.007559772115200758, 0.009074104949831963, 0.0028568715788424015, 0, 0
613459443.604677, -35.3613831, 149.16170849999997, 819.55, 53, 1.0065923400645063, 1.0118231070696102, 0.005408277735114098, 0.0014139486011117697, 0.003964144736528397, 0, 0
613459445.608675, -35.36144985, 149.16163665, 821.6949999999999, 52, 0.9970908511723291, 0.9984452914406478, 0.0020534119103103876, 0.0005080746486783028, 0.0019805699121207, 0, 0
613459447.6046019, -35.3615164, 149.16156504999998, 822.0350000000001, 52, 0.9970406712835918, 0.9992542219075183, 0.02458849549293518, 0.015488296747207642, 0.0007310535293072462, 0, 0
613459449.6086018, -35.36158315, 149.16149385, 821.5699999999999, 51, 0.996093667577683, 1.0024894014402348, 0.01447833888232708, 0.010678284801542759, 0.0015475377440452576, 0, 0
613459451.612604, -35.3616499, 149.16142245, 822.04, 51, 1.0003239564344217, 1.0033209855275629, 0.02957827039062977, 0.010506569407880306, 0.00035428861156105995, 0, 0
613459453.607703, -35.3617165, 149.16135079999998, 824.325, 50, 1.0012635229331046, 1.0062991602898217, 0.017391230911016464, 0.009499633684754372, 0.006428524851799011, 0, 0
613459455.599709, -35.36178335, 149.1612793, 827.64, 50, 0.9968907201474151, 1.0029646055569459, 0.010757720097899437, 0.0035514659248292446, 0.0009197287727147341, 0, 0
613459457.613157, -35.3618601, 149.1611967, 830.51, 49, 0.999328274392354, 0.999328274392354, 0.005308729596436024, 0.0029997152741998434, 0.0009250063449144363, 1, 0
613459459.840703, -35.361916699999995, 149.1611357, 831.065, 49, 1.0061292543087421, 1.0129427427056281, 0.0068735405802726746, 0.0027747757267206907, 0.008017688989639282, 1, 0
